,ID Curvecatch,ProductID,Vendor,Color,Size,VariantID,Variant Barcode,Price,Cost,Model Type,Color Cluster,Vendor Group,Price Tier
1042,390,#1043,PrimaDonna Twist,Rose,E85,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1043,381,#1044,PrimaDonna Twist,Rose,C90,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1044,385,#1045,PrimaDonna Twist,Rose,D90,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1045,397,#1046,PrimaDonna Twist,Rose,F90,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1046,382,#1047,PrimaDonna Twist,Rose,C95,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1047,383,#1048,PrimaDonna Twist,Rose,D95,241972,5.40E+12,79.9,33.29,Balconette  ,Fashion,Van De Velde Group,High Tier
1048,1452,#1049,PrimaDonna Twist,Red,D70,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1049,1443,#1050,PrimaDonna Twist,Red,E70,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1050,1450,#1051,PrimaDonna Twist,Red,F70,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1051,1456,#1052,PrimaDonna Twist,Red,C75,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1052,1447,#1053,PrimaDonna Twist,Red,D75,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1053,1440,#1054,PrimaDonna Twist,Red,E75,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1054,1449,#1055,PrimaDonna Twist,Red,F75,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1055,1455,#1056,PrimaDonna Twist,Red,D80,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1056,1444,#1057,PrimaDonna Twist,Red,E80,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1057,1442,#1058,PrimaDonna Twist,Red,F80,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1058,1459,#1059,PrimaDonna Twist,Red,G80,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1059,1437,#1060,PrimaDonna Twist,Red,C85,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1060,1446,#1061,PrimaDonna Twist,Red,D85,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1061,1438,#1062,PrimaDonna Twist,Red,E85,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1062,1454,#1063,PrimaDonna Twist,Red,F85,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1063,1453,#1064,PrimaDonna Twist,Red,C90,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1064,1448,#1065,PrimaDonna Twist,Red,D90,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1065,1441,#1066,PrimaDonna Twist,Red,E90,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1066,1439,#1067,PrimaDonna Twist,Red,F90,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1067,1451,#1068,PrimaDonna Twist,Red,C95,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1068,1457,#1069,PrimaDonna Twist,Red,D95,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1069,1445,#1070,PrimaDonna Twist,Red,E95,241882,5.40E+12,89.9,37.46,Balconette  ,Permanent,Van De Velde Group,High Tier
1070,1548,#1071,PrimaDonna Twist,Red Orange,D70,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1071,1546,#1072,PrimaDonna Twist,Red Orange,D75,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1072,1542,#1073,PrimaDonna Twist,Red Orange,F75,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1073,1539,#1074,PrimaDonna Twist,Red Orange,D80,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1074,1540,#1075,PrimaDonna Twist,Red Orange,E80,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1075,1541,#1076,PrimaDonna Twist,Red Orange,D85,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1076,1544,#1077,PrimaDonna Twist,Red Orange,E85,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1077,1543,#1078,PrimaDonna Twist,Red Orange,E90,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1078,1545,#1079,PrimaDonna Twist,Red Orange,D95,242092,5.40E+12,89.9,37.46,Balconette  ,Fashion,Van De Velde Group,High Tier
1079,457,#1080,Marie Jo,Ivory,C75,100416,5.40E+12,87,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1080,449,#1081,Marie Jo,Ivory,D80,100416,5.40E+12,89.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1081,458,#1082,Marie Jo,Ivory,C90,100416,5.40E+12,89.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1082,120,#1083,PrimaDonna Twist,White,G75,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1083,108,#1084,PrimaDonna Twist,White,D85,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1084,115,#1085,PrimaDonna Twist,White,F85,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1085,119,#1086,PrimaDonna Twist,White,G85,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1086,111,#1087,PrimaDonna Twist,White,C90,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1087,116,#1088,PrimaDonna Twist,White,F90,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1088,113,#1089,PrimaDonna Twist,White,C100,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1089,110,#1090,PrimaDonna Twist,White,D100,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1090,106,#1091,PrimaDonna Twist,White,E100,141970,5.40E+12,79.9,33.29,Full Cup  ,Permanent,Van De Velde Group,High Tier
1091,242,#1092,PrimaDonna,Ivory,C75,161811,5.41E+12,99.9,37.96,Full Cup  ,Permanent,Van De Velde Group,High Tier
1092,226,#1093,PrimaDonna,Ivory,E80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1093,223,#1094,PrimaDonna,Ivory,C85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1094,227,#1095,PrimaDonna,Ivory,E85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1095,228,#1096,PrimaDonna,Ivory,B90,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1096,243,#1097,PrimaDonna,Ivory,D90,161811,5.41E+12,99.9,37.96,Full Cup  ,Permanent,Van De Velde Group,High Tier
1097,245,#1098,PrimaDonna,Ivory,E90,162121,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1098,224,#1099,PrimaDonna,Ivory,C95,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1099,225,#1100,PrimaDonna,Ivory,C100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1100,232,#1101,PrimaDonna,Ivory,F70,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1101,229,#1102,PrimaDonna,Ivory,F75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1102,233,#1103,PrimaDonna,Ivory,G75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1103,236,#1104,PrimaDonna,Ivory,H75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1104,234,#1105,PrimaDonna,Ivory,G80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1105,231,#1106,PrimaDonna,Ivory,F90,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1106,237,#1107,PrimaDonna,Ivory,H90,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1107,238,#1108,PrimaDonna,Ivory,H100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1108,12,#1109,Marie Jo,White,B75,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1109,14,#1110,Marie Jo,White,E75,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1110,13,#1111,Marie Jo,White,B80,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1111,15,#1112,Marie Jo,White,E80,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1112,17,#1113,Marie Jo,White,B85,100416,5.41E+12,86.9,34.76,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1113,188,#1114,Marie Jo,Black,A70,100416,5.41E+12,94.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1114,191,#1115,Marie Jo,Black,E70,100416,5.41E+12,94.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1115,189,#1116,Marie Jo,Black,A75,100416,5.41E+12,94.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1116,200,#1117,Marie Jo,Black,D75,100416,5.41E+12,94.9,34.76,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1117,190,#1118,Marie Jo,Black,A80,100416,5.41E+12,94.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1118,198,#1119,Marie Jo,Black,C80,100416,5.41E+12,94.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1119,195,#1120,Marie Jo,Black,D80,100416,5.41E+12,94.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1120,193,#1121,Marie Jo,Black,E80,100416,5.41E+12,94.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1121,203,#1122,Marie Jo,Black,B85,100416,5.41E+12,94.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1122,443,#1123,Marie Jo,Ivory,A70,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1123,444,#1124,Marie Jo,Ivory,B70,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1124,445,#1125,Marie Jo,Ivory,D70,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1125,446,#1126,Marie Jo,Ivory,E70,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1126,447,#1127,Marie Jo,Ivory,B75,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1127,448,#1128,Marie Jo,Ivory,E75,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1128,450,#1129,Marie Jo,Ivory,E80,100416,5.41E+12,86.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1129,455,#1130,Marie Jo,Ivory,B85,100416,5.41E+12,86.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1130,454,#1131,Marie Jo,Ivory,C85,100416,5.41E+12,86.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1131,0,#1132,Marie Jo,Red,E70,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1132,1,#1133,Marie Jo,Red,C75,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1133,9,#1134,Marie Jo,Red,B80,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1134,2,#1135,Marie Jo,Red,C80,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1135,3,#1136,Marie Jo,Red,B85,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1136,4,#1137,Marie Jo,Red,C85,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1137,260,#1138,PrimaDonna,Black,D70,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1138,264,#1139,PrimaDonna,Black,E70,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1139,280,#1140,PrimaDonna,Black,C75,161811,5.41E+12,99.9,37.96,Full Cup  ,Permanent,Van De Velde Group,High Tier
1140,261,#1141,PrimaDonna,Black,D75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1141,270,#1142,PrimaDonna,Black,B80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1142,268,#1143,PrimaDonna,Black,C80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1143,266,#1144,PrimaDonna,Black,E80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1144,262,#1145,PrimaDonna,Black,D85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1145,267,#1146,PrimaDonna,Black,E85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1146,281,#1147,PrimaDonna,Black,C90,161811,5.41E+12,99.9,37.96,Full Cup  ,Permanent,Van De Velde Group,High Tier
1147,282,#1148,PrimaDonna,Black,C95,161811,5.41E+12,99.9,37.96,Full Cup  ,Permanent,Van De Velde Group,High Tier
1148,271,#1149,PrimaDonna,Black,H70,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1149,275,#1150,PrimaDonna,Black,G80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1150,272,#1151,PrimaDonna,Black,H80,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1151,285,#1152,PrimaDonna,Black,H90,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1152,276,#1153,PrimaDonna,Black,G100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1153,273,#1154,PrimaDonna,Black,H100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1154,274,#1155,PrimaDonna,Black,H65,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1155,269,#1156,PrimaDonna,Black,C105,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1156,247,#1157,PrimaDonna,Beige,D75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1157,248,#1158,PrimaDonna,Beige,B100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1158,249,#1159,PrimaDonna,Beige,F70,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1159,250,#1160,PrimaDonna,Beige,F75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1160,251,#1161,PrimaDonna,Beige,H75,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1161,252,#1162,PrimaDonna,Beige,H85,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1162,253,#1163,PrimaDonna,Beige,F100,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1163,16,#1164,Marie Jo,White,D90,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1164,451,#1165,Marie Jo,Ivory,B90,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1165,452,#1166,Marie Jo,Ivory,D90,100416,5.41E+12,86.9,25.2,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1166,201,#1167,Marie Jo,Black,B90,100416,5.41E+12,94.9,34.76,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1167,277,#1168,PrimaDonna,Black,F105,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1168,235,#1169,PrimaDonna,Ivory,G105,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1169,239,#1170,PrimaDonna,Ivory,H105,161811,5.41E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
1170,453,#1171,Marie Jo,Ivory,D65,100416,5.41E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1171,286,#1172,PrimaDonna,Ivory,D70,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1172,288,#1173,PrimaDonna,Ivory,C75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1173,287,#1174,PrimaDonna,Ivory,D75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1174,289,#1175,PrimaDonna,Ivory,C90,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1175,299,#1176,PrimaDonna,Ivory,D90,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1176,298,#1177,PrimaDonna,Ivory,D95,162121,5.41E+12,86.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1177,290,#1178,PrimaDonna,Ivory,E95,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1178,142,#1179,PrimaDonna,Beige,E70,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1179,143,#1180,PrimaDonna,Beige,C75,162121,5.41E+12,86.9,19.98,Full Cup  ,Permanent,Van De Velde Group,High Tier
1180,144,#1181,PrimaDonna,Beige,D80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1181,291,#1182,PrimaDonna,Ivory,G75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1182,293,#1183,PrimaDonna,Ivory,H75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1183,301,#1184,PrimaDonna,Ivory,F80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1184,294,#1185,PrimaDonna,Ivory,H80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1185,296,#1186,PrimaDonna,Ivory,F85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1186,292,#1187,PrimaDonna,Ivory,G85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1187,295,#1188,PrimaDonna,Ivory,F95,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1188,145,#1189,PrimaDonna,Beige,F75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1189,146,#1190,PrimaDonna,Beige,F85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1190,147,#1191,PrimaDonna,Beige,G85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1191,148,#1192,PrimaDonna,Beige,G100,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1192,36,#1193,Marie Jo LAventure,Beige,C70,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1193,37,#1194,Marie Jo LAventure,Beige,E70,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1194,38,#1195,Marie Jo LAventure,Beige,A75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1195,39,#1196,Marie Jo LAventure,Beige,B75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1196,40,#1197,Marie Jo LAventure,Beige,C75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1197,49,#1198,Marie Jo LAventure,Beige,D75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1198,41,#1199,Marie Jo LAventure,Beige,B80,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1199,42,#1200,Marie Jo LAventure,Beige,D80,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1200,43,#1201,Marie Jo LAventure,Beige,B85,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1201,44,#1202,Marie Jo LAventure,Beige,D85,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1202,45,#1203,Marie Jo LAventure,Beige,E85,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1203,1197,#1204,Marie Jo LAventure,Ivory,B75,120826,5.41E+12,74.9,31.96,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1204,1192,#1205,Marie Jo LAventure,Ivory,D75,120826,5.41E+12,74.9,22.4,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1205,1195,#1206,Marie Jo LAventure,Ivory,F75,120826,5.41E+12,79.9,22.4,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1206,66,#1207,Marie Jo LAventure,White,D70,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1207,67,#1208,Marie Jo LAventure,White,B75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1208,71,#1209,Marie Jo LAventure,White,D75,120826,5.41E+12,74.9,29.96,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1209,68,#1210,Marie Jo LAventure,White,E75,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1210,70,#1211,Marie Jo LAventure,White,B80,120826,5.41E+12,74.9,29.96,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1211,69,#1212,Marie Jo LAventure,White,F80,120826,5.41E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1212,297,#1213,PrimaDonna,Ivory,B85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1213,459,#1214,PrimaDonna,Black,C75,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1214,461,#1215,PrimaDonna,Black,D75,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1215,462,#1216,PrimaDonna,Black,D80,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1216,466,#1217,PrimaDonna,Black,E80,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1217,463,#1218,PrimaDonna,Black,D85,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1218,467,#1219,PrimaDonna,Black,E85,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1219,468,#1220,PrimaDonna,Black,B90,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1220,464,#1221,PrimaDonna,Black,D95,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1221,460,#1222,PrimaDonna,Black,C100,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1222,465,#1223,PrimaDonna,Black,D100,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1223,469,#1224,PrimaDonna,Black,G70,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1224,470,#1225,PrimaDonna,Black,F75,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1225,471,#1226,PrimaDonna,Black,F80,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1226,472,#1227,PrimaDonna,Black,F85,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1227,482,#1228,PrimaDonna,Black,G90,162121,5.41E+12,89.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1228,473,#1229,PrimaDonna,Black,F95,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1229,483,#1230,PrimaDonna,Black,G95,162121,5.41E+12,89.9,34.76,Full Cup  ,Permanent,Van De Velde Group,High Tier
1230,474,#1231,PrimaDonna,Black,F100,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1231,477,#1232,PrimaDonna,Black,H100,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1232,475,#1233,PrimaDonna,Black,F105,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1233,478,#1234,PrimaDonna,Black,H105,162121,5.41E+12,89.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1234,5,#1235,Marie Jo,Red,E65,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1235,6,#1236,Marie Jo,Red,C90,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1236,8,#1237,Marie Jo,Red,D90,100416,5.41E+12,84.9,35.38,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
1237,303,#1238,PrimaDonna,Red,C75,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1238,304,#1239,PrimaDonna,Red,C80,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
1239,305,#1240,PrimaDonna,Red,C85,162121,5.41E+12,86.9,36.21,Full Cup  ,Permanent,Van De Velde Group,High Tier
